,i,j,rmse,r2
54,90.0,450.0,26.728744090646973,-0.04740448779167483
55,90.0,480.0,26.718308240544218,-0.046586759704190905
56,90.0,510.0,26.7316666371076,-0.04763354873216774
57,90.0,540.0,26.701352928943177,-0.04525886319537875
58,90.0,570.0,26.748583449822693,-0.04895993279582633
59,90.0,600.0,26.701691249799328,-0.04528535137482059
60,120.0,30.0,79.043974147145,-8.159987043632716
61,120.0,60.0,47.51018834447427,-2.3092595335475234
62,120.0,90.0,30.197632875465384,-0.3369129384154099
63,120.0,120.0,26.32820271791283,-0.01624811001937676
64,120.0,150.0,26.262855419136102,-0.011209660942504529
65,120.0,180.0,26.542465378565645,-0.03285615897784688
66,120.0,210.0,26.668018054686286,-0.0426506191176792
67,120.0,240.0,26.696451134046036,-0.04487512426800011
68,120.0,270.0,26.698700346813155,-0.045051196020705175
69,120.0,300.0,26.69900012064006,-0.04507466388625869
70,120.0,330.0,26.69873537644985,-0.04505393831057436
71,120.0,360.0,26.470740457191713,-0.027281587695517473
72,120.0,390.0,26.68532319086114,-0.044004230407210576
73,120.0,420.0,26.70153400622847,-0.04527304025072598
74,120.0,450.0,26.711165281700406,-0.04602723873517123
75,120.0,480.0,26.712749492234334,-0.046151319919509604
76,120.0,510.0,26.718016345880862,-0.04656389213200707
77,120.0,540.0,26.701256313911642,-0.045251298969281706
78,120.0,570.0,26.701380864380432,-0.04526105033389127
79,120.0,600.0,26.705278102697918,-0.045566197751111925
80,150.0,30.0,79.09730933534478,-8.17235267841789
81,150.0,60.0,47.48425775402698,-2.30564819714892
82,150.0,90.0,30.731200943607558,-0.38457469246442866
83,150.0,120.0,26.27741320851984,-0.012331020903676881
84,150.0,150.0,26.262679878700357,-0.011196143174657225
85,150.0,180.0,26.55258268529657,-0.033643705575594485
86,150.0,210.0,26.66805118717281,-0.042653209908563916
87,150.0,240.0,26.69559909363011,-0.04480842913882066
88,150.0,270.0,26.698738699226627,-0.04505419843384395
89,150.0,300.0,26.701241297610768,-0.04525012330897615
90,150.0,330.0,26.701100775499043,-0.04523912154568932
91,150.0,360.0,26.65757518647949,-0.041834200655396
92,150.0,390.0,26.700262747761162,-0.045173511843824565
93,150.0,420.0,26.700646400835183,-0.04520354802102178
94,150.0,450.0,26.681163956019528,-0.04367881404693574
95,150.0,480.0,26.701068345391256,-0.04523658253450202
96,150.0,510.0,26.687656901160874,-0.04418684089638303
97,150.0,540.0,26.699716195696574,-0.04513072305934607
98,150.0,570.0,26.699778725316683,-0.04513561837007707
99,150.0,600.0,26.67788866809371,-0.04342259293069417
100,180.0,30.0,76.983194295481,-7.6885875071786085
101,180.0,60.0,47.41533672521197,-2.2960591946270554
102,180.0,90.0,30.838418717277243,-0.39425280305284716
103,180.0,120.0,26.311211486754118,-0.014936836712801549
104,180.0,150.0,26.253203267667704,-0.010466515911905283
105,180.0,180.0,26.552956146834745,-0.0336727821356797
106,180.0,210.0,26.66796557074297,-0.04264651514849538
107,180.0,240.0,26.695663112348967,-0.044813440255226045
108,180.0,270.0,26.700559508703247,-0.045196745203183175
109,180.0,300.0,26.69955880121461,-0.045118401031450484
110,180.0,330.0,26.699670680453913,-0.04512715977518411
111,180.0,360.0,26.69989142422872,-0.045144441356733234
112,180.0,390.0,26.65616354735718,-0.041723863914985504
113,180.0,420.0,26.690663704803804,-0.04442214380635234
114,180.0,450.0,26.701447391025276,-0.045266258888283506
115,180.0,480.0,26.694612818371997,-0.04473122917308414
116,180.0,510.0,26.701258438487258,-0.045251465307186045
117,180.0,540.0,26.701329056456103,-0.04525699415768525
118,180.0,570.0,26.70143432914852,-0.04526523623692613
119,180.0,600.0,26.70155662556358,-0.04527481118951848
120,210.0,30.0,79.59711049978979,-8.288635682806785
121,210.0,60.0,47.06287862550368,-2.2472393378568274
122,210.0,90.0,30.46018814913785,-0.36026175511626235
123,210.0,120.0,26.295352510145882,-0.013713707272094977
124,210.0,150.0,26.25474243251869,-0.010585002034883662
125,210.0,180.0,26.565877718820122,-0.03467906762017603
126,210.0,210.0,26.662467085212327,-0.042216607157181674
127,210.0,240.0,26.69594153908941,-0.04483523447073834
128,210.0,270.0,26.700361470558075,-0.04518124080470254
