,r2_temp_inst,rmse_temp_inst,r2_umid_inst,rmse_umid_inst,r2_pto_orvalho_inst,rmse_pto_orvalho,r2_hour,rmse_hour,r2_pressure,rmse_pressure,r2_wind_guest,rmse_wind_guest,r2_radiation,rmse_radiation,r2_precipitation,rmse_precipitation,r2_diff_temp,rmse_diff_temp,r2_diff_umid,rmse_diff_umid,r2_diff_dew,rmse_diff_dew,r2_diff_pressure,rmse_diff_pressure
13,-0.00032414035134209485,0.14954920652196368,-0.001225772231620903,0.004103552391337417,-1.8583073726263777e-05,-0.018091391473296525,0.04503576660746844,0.0006703330227406656,-0.009182119055737514,-0.028427415595281502,-0.014170409005519913,-0.005768144645977857,31.46609184199724,30.583798240811372,33.09020518517922,31.153138564398418,31.890787989841037,33.2255017686447,31.614192794106177,31.637825997656897,33.58324163145998,33.565507146633365,30.985273852806927,32.86906387377554
14,-0.00016378587970033998,-0.001517338470970797,-0.00044284988416487536,0.00395448613465299,-0.0042506241215876095,-0.00346618649835273,0.052992057018730776,-0.021912828519864203,-0.0055617427644376605,-0.008456603355898595,-0.027016668870295524,-0.003141990943759554,30.55336724858176,31.970080899205616,31.55505206161184,31.40584213470827,32.49843648826576,32.16646748556372,30.51188229837947,32.719339965743934,32.39055696842509,32.817464208553716,29.801238294523543,32.42588838414315
15,-0.008793001380936083,-0.0010664444809993512,-0.0038327604936614357,0.01729956752846018,-7.55199127759898e-05,-0.011174896602108353,0.06557715044199375,-0.010708930777221903,-0.026134387795228475,-0.021771437347613887,-0.004755349462914671,-0.01315995377733259,31.79376568732088,31.48951440295957,32.11861600615751,32.198523499070866,32.0523133619313,32.27162785820915,30.766142283980656,31.6123241020206,32.665975035357775,32.469119907640234,31.874625802030366,32.62397285760073
16,-0.003788935856094522,-0.0018017076505352225,-0.020477127256063987,0.0035346704783066896,-0.00037338631138150724,-0.013783422189346473,0.004434286745032434,0.010588307033012834,-0.005994727994533378,-0.0039462631565398976,-0.011089753582605777,-0.0132121346062406,32.18118689914518,32.50123031763546,32.919972654016696,32.40285085581502,31.40655877966623,30.58677470364304,32.54255035427013,31.77891916299548,32.584162191643145,31.76738060207349,32.313502487472505,30.61225032886212
17,-0.0035825562705713576,-0.0025467810786024003,-0.010522890809320007,0.008039617340296568,-0.0002730895492646379,-0.005582639557195845,0.06289427681527016,-0.0033487066032014123,-0.007964637186310908,-0.029450803597802278,-0.007609815592107161,-0.006694610730059836,31.661963356364538,31.284595602662765,31.952068507622283,31.21765900251825,31.93081529632751,31.533630593542107,30.789492111181392,29.94933246435717,33.12230308316003,31.177384039183814,31.237896549286845,32.299258448967784
18,-0.0021954197506095507,0.17980777937013814,-0.00269939601631064,0.009280270864533202,-0.002479780831702083,-0.005455453669288568,0.049827182028030714,-0.012129331845175617,-0.01109321165855115,-0.0070039511411856825,-0.00812955792858605,-0.0033017644187374184,32.12357933523535,28.93426503285623,32.13824417044546,32.53101795652916,30.8041989577916,31.355647342027574,31.024538298681016,32.21439451933113,30.681402726358154,31.30043401005461,32.324312118536,31.49079028864274
19,-0.019190039668374625,-0.009927693928127646,-0.00010026799415641108,0.019929222753177656,-0.00025128178585887007,-0.01802319194831048,0.03987062084849047,0.0007664668624365323,-0.0019445005294917994,-0.009936170193863614,-0.011296946299343524,-0.0011180575739759835,30.91937093575704,30.646411239677388,31.088878055979606,32.022286178209676,31.382541228460546,30.084661835717018,31.206242709188757,30.90121726189951,32.68382337241461,33.02030108819713,31.996128532429726,33.94952735266343
20,-5.326731773964861,-5.297109789793929,-5.082221514900137,-5.671848645320329,-5.085410598142588,-5.661281458237764,-5.845354935495546,-5.185735463058806,-4.949928627791803,-5.456386643984413,-5.468816933454941,-5.492203330572928,78.4701442220622,80.04158267358635,78.07503232145555,80.02219710028294,81.3514562287276,80.47085642052814,83.29303279451408,78.10128238036891,78.47227801580394,78.17405807837018,77.86663464408709,77.67587694178495
21,-0.8882550819207111,-1.467787362392671,-1.3283975037103453,-1.127819648437384,-1.7046763625702552,-1.3444257142505291,-1.0095889255373471,-1.2185452084237638,-0.9493948099378604,-1.223078846844464,-1.069070325013453,-1.1900500943256715,45.44391834235191,51.75222058155397,49.04793028737907,46.33923213304239,51.651722758022295,50.59164178352141,47.86116300180051,47.76923209350505,46.596212841214765,47.279743072940946,47.281016219355756,47.129345843490086
22,-0.22982527688926524,-0.1808487761265225,-0.21376964059095416,-0.11987030077543603,-0.2926434206673467,-0.17602385363420048,-0.08244483349271392,-0.16712598190470662,-0.10561073853630232,-0.23905884406703648,-0.10129728424979301,-0.20886135609356282,35.340315723881204,36.155824216435086,35.08991823881554,32.57557024575505,35.92295526416194,34.897307205276164,31.506791410521863,32.74006885023026,34.517796831431745,35.53037415654182,32.868854026578745,34.75000042621479
23,-0.04260005541415324,-0.01122909994103849,-0.04054860980396824,-0.003504356223676952,-0.058091136198814786,-0.0011528604989805569,-0.006053017233897728,-0.013793255643265168,-0.0021758377148795027,-0.027575814384961816,-0.002749225149021539,-0.000727368993497457,32.55651105473842,32.055180033311885,32.77407430361769,32.81453113060669,32.81723039278512,30.56979268062326,32.27787748425711,33.11007367736024,30.627320403948616,33.07779571079099,32.28846205066998,30.356830705744127
24,-0.00012706976590015628,0.05891202275542584,-0.00027280389184980436,-0.005662426881826388,-9.175502019198589e-05,-0.003506554532644035,-0.006717972530983829,-9.331957962932513e-05,-0.0010750446561360594,-0.0054289839057724,-0.00833116598684791,-0.0008992081397309892,31.526368017927197,31.82520157559654,31.5345664671953,32.36729931979676,31.648280515838014,31.702869366996186,33.470618297402616,31.584131325778234,31.296291612469147,32.10171744609139,30.451730177987855,32.401627941500784
25,-0.007223967756200267,0.0005705024075306486,-0.007126797481984193,0.007833689363207053,-0.001332704820920405,-0.005067989201129608,-0.002590720946963332,-0.010512713949409669,-0.0066095237275285434,-0.003558701494241534,-0.0031176353634745357,-0.008289105219639215,32.46191392799256,32.183205968983025,30.666466187421072,31.120471328306238,32.59949922983339,32.921687138673384,33.115147044779015,32.67726682162726,32.334083254693645,32.78108720723373,31.202260997795143,30.577993974488333
26,-0.0033460760230159536,0.11527721941995528,-0.0002409655405806177,-0.027010981403593037,-0.005624006467048304,-0.0014293201851607318,-0.0014719949196320137,-0.0006368485690939618,-0.001013943418631147,-0.00985451173693419,-0.0028752648558403315,-0.003756160199622993,32.87834095111234,28.300416727115696,32.501234419567815,30.52054255797841,31.958252342400396,32.34048862676583,31.314848186034762,32.98319688563566,32.27766486668944,32.62228968273768,32.192991436826276,30.35405836386196
27,-0.0003238347822738241,0.1690717804646985,-0.0002851207340459627,0.004665355346042843,-0.00021801659791154115,-0.015566191049388944,-0.0010674952294547069,-0.008286676687521144,-0.012376880565457382,-0.017076221854171125,-0.00509756318507204,-0.004583032888189731,33.09459173443562,28.72965437825837,31.955421961260203,33.815993235014545,31.32801839956601,32.511385408942935,32.27289939288457,29.856961886513588,32.44143300869168,30.754136872374023,32.77456933879415,33.06128151815682
28,-0.004720929779848726,0.2122352772127376,-0.0005823417337784687,0.0024903803712227335,-0.0007725789392238891,-0.012771725226834896,-0.005024018617367565,-0.0017706309667262499,-0.0019495027384091035,-0.0021438217284517336,-0.04666685523200553,-0.0040861605272459744,31.545407164215177,29.035325644285127,32.69974785937385,32.96412655953835,32.08465496280962,32.59226808345629,29.97052316672131,31.445105349477977,31.49809189538723,30.954094683915926,31.25143412106479,32.95548808507584
29,-0.0011777478137957598,0.1972182597916804,-0.0010213252405504303,-0.0038131020821345896,-0.0015175659273556352,-0.024226718615981246,0.00797643050609309,-0.003692769667219764,-0.02339419415073407,-0.008069277153141874,-0.07211680586960934,-0.006977263720956417,31.797697186882743,27.91985701995173,31.358738377974323,31.71865473796389,32.057792055519606,32.093948204102134,31.69248450322296,31.723991638268426,31.20095453386603,31.696394667238074,29.782519681592813,31.026987401647578
30,-0.0005661806570445016,0.25567277744718964,-0.005282887052654006,0.02010966698423744,-0.004116149541847802,-0.0007086359318533297,-0.003632402706754023,-0.010667492586272642,-0.002149120380359415,-0.014617099420751067,-0.029136648802977394,-0.0154429326070884,32.13900908865707,28.83893397685004,32.76554267726143,32.11007418835004,31.182022106342174,32.00897863661171,31.628810041214738,32.42147393779983,32.690579525275844,32.34251693895928,30.432698128587194,32.278137116231335
31,-0.00011976760154941424,0.19588887943837674,-5.0359641445174574e-05,-0.07783850032271511,-1.3785829082069156e-05,-0.002593059424599753,-0.004536294074485747,-0.0006242064775754397,-0.00993946447178029,-0.0025115018030290592,-0.0020253476660840875,-0.0009380669356915394,32.10813478819415,28.007813589405597,30.868547305409752,32.09937131039938,31.485008681758774,30.385481070827083,32.07481337991881,32.959005594612435,31.70126567845502,32.29096881987819,31.518208090891083,31.30514786869632
32,-5.8146405770953535e-05,0.21105431579230505,-0.01540103108741464,0.0058331015778710915,-0.015218907234520795,-0.0015988580073202918,-0.006338797730974788,-0.007725883231288977,-0.001973764836779024,-0.004750133197734208,-0.0023424712852835317,-0.006994615640430357,32.50169104550408,28.49871895374576,32.33615226729525,32.05162238610194,32.46108425518047,31.08928110550886,32.30006889286514,31.620108377290666,31.79330992572851,32.198987582010645,31.872370747936387,31.84976887829341
33,-0.004133270146339241,0.2124677684348102,-3.498068631979656e-05,0.005079910131117971,-0.00318039541773385,-0.008761065142145696,0.016705233285533527,-0.005655450722886979,-0.008942977221142678,-0.0029883976711799765,-0.004568285000655425,-0.0025148727236465884,32.39093399124079,28.902642044188433,32.16905447441401,32.643533327946066,31.995165930237217,32.729587164172486,33.05906373155948,31.832725953750654,33.17065657214272,31.934159205683233,33.21837799592514,31.60725412320542
34,-0.0014892245537190263,0.2649672629573313,-0.00030679840636804734,-0.010065337534822083,-0.00026564175179699667,-0.004411033054298352,0.020076366267950285,0.003476196415867605,-0.00355327029689656,-0.002071014658098891,-0.01200145972366018,-0.006607900348059914,31.882821827661832,28.927547756811094,31.954836220267868,30.472497713752542,32.04172690735009,33.468020370818216,31.245367686305364,31.454241649777774,31.12807849524247,31.079702013615165,31.933472342664626,30.75853675625936
35,-0.0007188359730052607,0.23923511238209694,-0.0004295678353019028,0.003148749700896958,-0.001347283597423754,-0.0026182358515720594,0.04423472908590087,0.006597909182946893,-0.0010363345944308655,-0.0033200049228767625,-0.0028315358523760548,-0.002697394810553755,30.610380900739894,27.459969863902018,31.498604562611135,31.128247902248297,31.31548636002862,32.670777046910914,31.19095265895471,32.24520804054392,30.780375857349977,32.37354897925379,31.012836575544142,32.360298186907
36,-0.001603613675868143,0.2488965756830408,-0.0015503077601231041,0.0222134371715631,-0.0003181649955079635,-0.004633577707667147,0.039508866159757794,-0.014402240545972278,-0.00027889041738005105,-0.0071973572322954205,-0.0033316299583980857,-0.009262250201365951,31.9618871513107,26.49814254882762,32.33130136285963,30.776760226576986,31.981102924834527,33.457732520474245,31.592837138182517,30.52505143451925,31.680723633710414,30.93828326054958,31.91733708646278,32.28438165514677
37,-0.005472470815200525,0.3228095362602815,-0.0021686053876541767,-0.01421252183126498,-0.010195091219376895,-0.002156917906451339,0.049069943992470444,-0.006731528382656782,-0.013364814180262696,-0.012549583226818983,-0.003451368853701897,-0.00424988315549113,31.766611861210034,25.42955034469831,32.78239201708575,31.482153106779734,32.91503731121031,34.01869148149305,30.24788500187577,33.61780511571856,33.104881200385265,32.32496014168049,32.20524968116269,31.806444391204387
38,-0.016978921161648675,-0.0012935472383523994,-0.0009413874788823939,0.02150005753362494,-0.00374927342293474,-0.0023560665439901207,-0.00979289705365849,0.004458148518420302,-0.0069847009288186435,-0.0054234594029645145,-0.0077731912572016615,-0.00307984011175666,31.781851815661838,31.644236380216643,31.63709462927721,30.908811391096112,32.71667906948697,31.530377357987312,31.577307287949044,31.82888471433547,32.44890873910182,31.228042692105326,33.42147701607081,32.08666829439551
39,-0.0013893781565261776,-0.009138303655240154,-0.01741054250142482,0.0019096515909922118,-0.00037309358952031246,-0.004069247569157719,0.05057384295425649,-0.03078757936336962,-0.009108366449890992,-0.0038889595960471812,-0.004713012361425184,-0.006866442760780744,31.28926589925713,34.09238032097059,32.25777858605014,32.25135195502499,31.473128753087895,33.78450370576797,32.46539329256617,31.703684886593134,32.0415271667026,31.490093778170547,32.003821699312574,32.23550897861702
40,-5.5364287697477685,-4.818953518530122,-5.923270694312763,-5.846241390731855,-6.34571116049484,-4.532739792288921,-5.281582558417079,-5.431576926549821,-4.891459613538344,-5.081245274397557,-5.119147439302035,-5.448020459070703,82.33992061331756,82.80925684118824,84.2760609324148,81.83575304714778,82.82483635348001,78.04108872372757,77.13968046081419,80.12186898509421,80.35590397925816,80.3394432437168,80.31510619828414,78.16934626474098
41,-1.3958231851183918,-1.53267695809057,-1.4354369229587518,-1.2732384590293075,-1.5526230815104558,-1.3551522792500865,-1.2392869479672277,-1.2197799796061193,-1.079404222084419,-1.3963799192789734,-1.294695215760127,-1.0267887937025333,48.40621703731716,48.80544491910234,50.91237564445013,50.005685747251384,53.18407572175552,50.57828703276707,46.74431894613888,46.34868904797031,46.09881383568067,48.576983042523665,47.807421802433254,45.630057990238036
42,-0.1809420821518033,-0.1396255920564693,-0.18323149649934756,-0.1805504162375895,-0.30647761117148287,-0.16773546814701779,-0.08743339080856649,-0.09529761385462954,-0.21279126600639553,-0.24975892370562214,-0.07047321231937276,-0.11507350255344795,35.664853017266324,34.68897241418498,35.978419703030006,34.8973455373841,35.98866916765611,32.394011173387106,33.54781325776798,33.22824528793676,34.94085807593973,35.84045690191624,32.640324267016986,33.084651668855884
43,-0.011921225066700236,-0.008462892589294224,-0.041169951283453354,-0.027538723070141824,-0.020665250754411835,-0.012397980191353852,-0.004367588777341114,-0.0026116436505143614,-0.004031151660244925,-0.0011892235633654824,-0.003364500720675956,-0.028290227135309376,31.191306088727316,31.8510417476646,33.38757206638496,33.33859232925174,32.700073088425,31.648781940012963,32.072779038126086,30.98303940506483,31.690219945234475,30.460627730261805,32.40778944302991,32.47020207236181
44,-0.0019107833085973969,0.021737432903581433,-0.0029909920286408376,6.735822356562782e-05,-0.0019949669888617017,-0.00261144695829274,-0.002274065265714942,-0.008257645830143545,-0.0005985680887816702,-0.0016977252755248085,-0.00047677683968938567,-0.0013766856123684779,32.07793364246296,31.623434717899904,31.53103265797654,30.884998243680585,30.49350734976014,31.181519716556036,32.02279652159992,33.006299451781594,30.783837371564623,34.36287825535077,32.154340625973695,32.085737133028964
45,-9.102798098514775e-05,0.1373082834379823,-0.0001351552067518913,0.004695803299259782,-0.0007105062165837506,-0.0009077254111888866,-0.02690443300030787,-0.0010317897883653782,-0.0005191265703574643,-0.003056424189097351,-0.008524490386579764,-0.00022497901216644856,31.889623511491607,30.601429411276662,32.878613712289706,32.54865815211308,31.185912366559286,32.52207700158173,31.490464374397238,31.98899225953322,33.02985474925549,30.484790043559315,32.79264528481822,30.925554770172603
46,-0.0009079784038565908,0.08993719912550835,-1.2486055170901622e-05,0.007300689190506859,-0.0029346218264709734,-0.0012574761540864454,-0.0012954754608278662,-0.0051807009136835,-0.0010751587683528463,-0.000415266971717676,-0.009876011337925483,-0.001367107254195421,32.09753709444821,30.371073805707663,31.141455554480014,32.86514902011577,31.014247824640076,32.04103241776581,31.981913096652214,32.78589442846856,32.481194398177074,32.502900924916226,30.76808697010825,31.034245968098638
47,-0.007932289831604766,0.17662212067958172,-0.009287870127177023,-0.014529958812768973,-0.0009821896278063846,-0.0027575597995526113,-0.002486802085085449,-0.0027370125068042483,-0.003777896728907937,-0.0011362513326607093,-0.0018010747316981046,-0.012704534239329268,32.16712598259697,28.30573762119121,30.93429149457828,31.080399851364405,32.45074960030969,31.514825316387512,32.41108048765887,33.10969136004619,31.932015706566226,30.859138254770514,32.66882223203537,30.620472091430916
48,-0.00031787645033465317,0.1716738266022203,-0.0006248626861506956,0.009116044513789112,-0.0008546437175520616,-0.029801234123857157,-0.0010149149289122583,-0.0010781736905027817,-0.0058364252466440725,-0.007005562521949837,-0.004408850872825054,-0.01884962213392316,32.46568484489724,28.78416673334453,33.034749881485986,32.13562555295529,30.76618466748924,31.896191999461003,32.337230817369004,31.793651672150663,31.363652309091393,32.62302179707186,30.96947522913151,32.90890568576753
49,-0.0005600480328245006,0.2458670111259047,-0.00936369890630906,0.012132632492750206,-0.0016834333062845097,-0.0006285236700520613,-0.011244332305582416,0.00011320757762645073,-0.001449124999666429,-0.005914288896510467,-0.010886728637020449,-0.0037838171066506554,32.93175159948655,27.829973294986832,32.45278122994311,31.662569864215484,32.22704641232738,32.09958678020716,30.605292521909487,32.65303572520859,30.62456653640414,32.30560746727668,31.645902622650954,32.546679978575284
50,-0.0008192590327804616,0.22958831685454895,-9.01717193164675e-05,0.005307600067185891,-0.0005209157469805437,-0.0018891054576857247,-0.008938742992874005,-0.0009885077478934967,-0.0012529905761085036,-0.019766350967271418,-0.004724358484102575,-0.00032998501870973307,32.55364838063891,26.549145266977817,32.1322671185096,31.30548616592179,32.10947897821704,31.541162315979626,33.009633921799725,32.487086751107874,31.480338363470093,31.285690110029396,32.23121085552656,31.924140760758384
51,-0.0013193164888096742,0.22298407159802058,-0.01112440673295767,0.019388407758525017,-0.009862914739775519,-0.0021836819655074446,-0.003615861565628986,-0.007045458306635277,-0.0038634102903041256,-0.0052816940626938536,-0.0020821942096540536,-0.0008668044137412068,30.434328846898513,28.113316186273135,32.66153844930909,31.324079486674155,32.02490130670757,31.611954076027775,32.40860475028754,31.387948836813106,33.225310905823335,30.59646227605729,31.97750079750446,32.21258609022864
52,-0.0010920240175236184,0.2571507690724013,-0.009170649733694969,-0.007274667260463774,-3.873779009344602e-06,-0.0012218237500918327,-0.003445435522392515,-0.0033891256316156415,-0.008027881802882941,-0.0024256489540792625,-0.0033328409286550453,-0.0017420522589595144,32.89364467492379,28.982703391373928,31.15051924967856,31.852353799439747,31.71600031391984,32.96794116940101,31.077099923658825,32.030094372419256,31.282793296371388,31.105298460281713,32.205566384480015,32.2585285425976
53,-0.013865505321125626,0.31241778785284,-0.0003234117544796966,-0.005733326174544473,-0.0008986025492856431,-0.00631411444568708,-0.005419302450258456,-0.0013049866790049158,-0.009657848370359323,-0.004867437228039284,-0.0019925477321469653,-0.0029578492173036874,31.56461612000286,27.492343179774792,32.13739235700805,31.58441544154995,31.84459681590411,32.56663378429489,31.770351032710405,32.62619393747348,32.00123820966813,32.1763192588194,31.469737341076634,31.25079396752793
54,-0.0008808105902311514,0.20337176216423902,-0.00024047143296734852,0.013684217627485618,-1.0632820846012692e-08,-0.021559571314771597,-0.004099115141419141,-0.002168014095355275,-0.0014483316623365994,-0.0028377712924598786,-0.0014639471771649148,-0.00329299100596514,30.700814433589958,27.704741873280113,32.33625291587918,32.45040132762234,31.69688442651866,32.201403822860485,32.09102881178101,31.907143675566616,31.550843354169235,31.59275099614233,32.53823781512433,32.62652502787447
55,-0.0007244099399126291,0.2859229136896758,-0.0002702605149917936,0.019716411365843012,-0.009429909207745224,-0.007680579476967431,-0.00551607735987969,-0.0033167385916061942,-0.003567542618418962,-0.0015490154060944228,-0.005182853272606813,-0.0003314543749763921,31.569746442624925,26.616988633387546,31.276710547681947,30.93133652201885,33.20733936592536,32.03249335232927,29.870015020584006,31.490650822390453,32.710607148780056,32.53791991660341,32.13608117610823,32.06153307163435
56,-0.01308166912452946,0.25233067687574307,-0.015289222073120001,0.0030573565710058093,-0.003056296210003584,-0.0019225262548414612,0.0320734139922203,-0.005510478290757126,-0.0036380891098040102,-0.006090244149459245,-0.006175840094774898,-0.0023622054898611022,32.62262273163493,27.36029734873922,32.31085774853739,31.461081037567443,31.486810871045183,31.992626842087574,31.746587716691497,32.0196263951326,32.22257543025953,32.71472923824168,30.759597200832662,32.68267874535996
57,-0.0002462189201470899,0.30079746996263523,-0.00404881889400488,0.0067745356196774464,-0.0019214435543433162,-0.004883393587727269,0.012412208892152332,0.003640110977286448,-0.008652325885265322,-0.004276306639115379,-0.008769545882481022,-0.0009704507926198147,32.37281098127004,26.114394172398253,30.951372851518386,31.981119372441835,32.88539225529152,31.94973732501562,30.80312684119616,32.32555814946601,32.19324579230932,32.354769643187865,31.272657707836196,32.630061244783306
58,-0.0003077693242072854,0.29282382977256993,-0.002063762015918069,0.0037220106158378785,-0.019465449679900493,-0.0015445532611602086,0.010590396033135718,0.001242555931737721,-0.009171910607375766,-0.006650472729881507,-0.0029599925658791992,-0.030462796009382176,32.42052531389412,25.85367664823428,31.607962634084256,32.45261460407812,32.95614889827715,31.207827237284626,30.867748830179952,32.203976818521916,31.85515616258862,34.24983615791481,31.70968491722614,30.273404296122724
59,-0.00046555977070128485,0.2592624104051069,-0.0008418205939355605,0.010174020436602649,-0.014754910750655936,-0.005958308547894253,0.04550454361671552,-0.0026191677702340765,-0.0024806026777743906,-0.008173376834024193,-0.008760578949691622,-0.0015709623390240957,30.99467154960479,27.637037657912302,33.187860212597116,30.988503309894735,32.937739224453466,32.23382665523552,32.45645401531985,32.3709236492616,30.978417539733854,31.791185158263115,32.398120613866354,30.648040167810525
60,-5.927403398582232,-5.997639000557268,-5.395346229680604,-5.331042470973463,-5.349979305897364,-5.31241384559919,-5.577435907343575,-5.877446804324877,-5.29452519006811,-5.689172170403049,-5.643288796050345,-4.966406215841248,84.52334664726702,86.4651911828094,81.15196620846287,79.79519116099785,80.7714792620563,81.651282660368,80.01956624905146,81.12574174550855,81.31075245694588,79.75025480658503,77.25714849544133,78.65330858252254
