,i,j,rmse,r2
208,330.0,270.0,26.538063703122955,-0.00044436852890594736
209,330.0,300.0,28.09912929987284,-8.607293662743487e-05
210,330.0,330.0,28.876710691539262,-0.02985582136602849
211,330.0,360.0,28.075668203417557,-3.0012938377232956e-05
212,330.0,390.0,28.550868965302143,-0.0015007712470760382
213,330.0,420.0,28.229287954751094,-0.032239578239439126
214,330.0,450.0,28.635084822354276,-0.0012321241102182245
215,330.0,480.0,27.335774033661124,-0.024948624692024524
216,330.0,510.0,28.491442845375573,-0.0012238894346106033
217,330.0,540.0,28.661239621957805,-0.0005103410053821644
218,330.0,570.0,29.49384559127382,-0.0004843946930088716
219,330.0,600.0,26.199063946312716,-0.010985875566450698
220,360.0,30.0,85.30916132594058,-7.565246010224252
221,360.0,60.0,51.78211706640678,-2.4256919230168705
222,360.0,90.0,35.01400379732522,-0.5311207340500967
223,360.0,120.0,30.966157136247613,-0.14474110205156654
224,360.0,150.0,25.990419922398804,-0.005037723019795104
225,360.0,180.0,28.06868487647579,-0.0027966370089445025
226,360.0,210.0,28.18575449147376,-0.0013737111028875315
227,360.0,240.0,28.64790285406527,-0.007721087190632803
228,360.0,270.0,28.030152682329835,-7.049007161885612e-05
229,360.0,300.0,28.903904964420956,-0.0066422448475795814
230,360.0,330.0,28.120822855427736,-0.0037584163245698576
231,360.0,360.0,27.745523458284183,-0.0007872546876788178
232,360.0,390.0,29.002972011481,-0.041802150334585564
233,360.0,420.0,28.238400291875976,-0.0004979356737504492
234,360.0,450.0,28.56982905446141,-0.0006730511480779189
235,360.0,480.0,29.41210553560352,-0.022655067944967522
236,360.0,510.0,30.300641839237716,-0.007427827874071591
237,360.0,540.0,27.723186816440855,-0.0012173193580744535
238,360.0,570.0,28.15606643623231,-0.017551452273380397
239,360.0,600.0,27.557773154791775,-0.00789802978268006
240,390.0,30.0,83.9537563915195,-7.370220807507035
241,390.0,60.0,55.69856449004297,-2.73137801689076
242,390.0,90.0,36.81378272003234,-0.6856254552645926
243,390.0,120.0,30.213777588268684,-0.11971392932446823
244,390.0,150.0,29.163048158270986,-0.044289750872110956
245,390.0,180.0,29.171667012480114,-0.00616239205383029
246,390.0,210.0,29.44375794475838,-0.0056898950388015734
247,390.0,240.0,27.277271289595536,-0.012403698276333808
248,390.0,270.0,27.979116319265323,-0.0004741080732002523
249,390.0,300.0,28.503926620317092,-3.696039933620554e-05
250,390.0,330.0,28.58461219201549,-0.0031452276210628405
251,390.0,360.0,28.863983535388584,-0.011240273294251812
252,390.0,390.0,27.362638405693634,-0.001963002362437072
253,390.0,420.0,29.939609930380858,-0.0017831006683370898
254,390.0,450.0,28.16879234849095,-0.006797439211776002
255,390.0,480.0,28.041900095416057,-0.0014617777690597578
256,390.0,510.0,27.85158968300699,-0.043160618913529625
257,390.0,540.0,28.415492886653052,-0.0007513318546785719
258,390.0,570.0,29.13450598666661,-0.0024008954464858068
259,390.0,600.0,27.77371725819754,-0.003639264786663876
260,420.0,30.0,85.11141711599828,-8.171496747781045
261,420.0,60.0,48.04859960439691,-2.1014054423980397
262,420.0,90.0,35.149091510956374,-0.5160053335292074
263,420.0,120.0,28.015638469414046,-0.09247484218598179
264,420.0,150.0,28.306300267809494,-0.02748963370187263
265,420.0,180.0,27.568878851863968,-0.003742410411002428
266,420.0,210.0,28.22848147275714,-0.0018344089549358067
267,420.0,240.0,27.22800109879866,-0.010871557465971904
268,420.0,270.0,27.12263202661791,-0.0035866000226365546
269,420.0,300.0,29.47600788016749,-3.531650767429895e-05
270,420.0,330.0,28.03305352328366,-0.0013454051540500167
271,420.0,360.0,27.722313059470608,-0.004264553258675363
272,420.0,390.0,28.04772935304587,-0.006227886653976444
273,420.0,420.0,27.422632804100854,-0.04862865142786732
274,420.0,450.0,28.23194608561963,-6.819079487185853e-05
275,420.0,480.0,27.95108939143352,-0.0013146634238996313
276,420.0,510.0,28.26441132842867,-0.00013481355661615346
277,420.0,540.0,28.525004972592185,-0.0006601634017493474
278,420.0,570.0,29.111135344175757,-0.008662454554423604
279,420.0,600.0,29.016634590421496,-0.005985960893836406
280,450.0,30.0,85.16429656018165,-7.877816219196527
281,450.0,60.0,49.74704450351751,-2.3724384142534602
282,450.0,90.0,35.12386619817077,-0.5865350400639384
283,450.0,120.0,30.382036603390997,-0.11810548913191665
284,450.0,150.0,29.821885111267886,-0.006050624257674997
285,450.0,180.0,28.827498032392054,-0.00329469977906216
286,450.0,210.0,27.810785300667387,-0.0040017227380255704
287,450.0,240.0,28.82240376375503,-0.010221742960081714
288,450.0,270.0,27.59581100648343,-0.0042480980350751985
289,450.0,300.0,27.80331757814686,-0.00038468974732119854
290,450.0,330.0,27.585692469995866,-1.2508335215599686e-05
291,450.0,360.0,28.64892712095064,-0.0008378346384170232
292,450.0,390.0,28.424165771773456,-0.0009639025742276264
293,450.0,420.0,27.639488402168894,-0.012902429557560824
294,450.0,450.0,28.42969921460803,-0.01970964844724543
295,450.0,480.0,28.091330115169413,-0.0016531913359110195
296,450.0,510.0,27.00599269776332,-0.03647593327121479
