,i,j,rmse,r2
234,360.0,450.0,673.9926186457816,-5.214455597711064
235,360.0,480.0,616.6950731721544,-4.241244788487259
236,360.0,510.0,601.0888832570826,-3.4467412443305565
237,360.0,540.0,569.8678998911074,-3.6565903148468033
238,360.0,570.0,575.1063580346082,-3.4369873805639783
239,360.0,600.0,547.6090386759915,-3.1748718466248453
240,390.0,30.0,1049.043938971601,-18.38919127434055
241,390.0,60.0,1045.509211163749,-14.067828247393784
242,390.0,90.0,1003.6223414699347,-13.36085924163028
243,390.0,120.0,955.8793976427087,-10.541306526644972
244,390.0,150.0,913.7983803479223,-9.523347143806706
245,390.0,180.0,872.8898532754625,-7.850380688200257
246,390.0,210.0,860.8258172830909,-8.164673180016043
247,390.0,240.0,869.7742828005258,-7.571719920217715
248,390.0,270.0,813.4621825119477,-7.77554720145241
249,390.0,300.0,779.5782394854446,-7.84830358804955
250,390.0,330.0,758.4349373748821,-6.3868477293182995
251,390.0,360.0,723.8845715966451,-6.168782154964217
252,390.0,390.0,697.6715369234081,-5.1124912482444484
253,390.0,420.0,692.0752716440662,-5.389130419117102
254,390.0,450.0,635.836463363832,-4.424917107847469
255,390.0,480.0,636.0410979190812,-4.158349761154956
256,390.0,510.0,598.2691065954609,-3.94179969756723
257,390.0,540.0,589.7401963467915,-3.5272984365004665
258,390.0,570.0,561.5115957552517,-2.98885390772779
259,390.0,600.0,545.0898054248507,-3.1441130689547814
260,420.0,30.0,1050.9549181877335,-17.135126938528263
261,420.0,60.0,1027.3567429988202,-12.842830094569882
262,420.0,90.0,1010.0620916123175,-11.819220977416455
263,420.0,120.0,961.134759239032,-10.405063809659318
264,420.0,150.0,937.892232576444,-9.884899394154836
265,420.0,180.0,876.7937024560996,-11.287881662702633
266,420.0,210.0,865.5169183718748,-8.144025564513866
267,420.0,240.0,845.3411998882716,-7.699757701669884
268,420.0,270.0,800.560517752574,-6.133285221967629
269,420.0,300.0,812.6422077355844,-7.194355785280819
270,420.0,330.0,748.1883744149613,-6.516885564591898
271,420.0,360.0,699.3410524434961,-5.122077460577453
272,420.0,390.0,714.8606524379821,-5.216873396440482
273,420.0,420.0,686.1966277750822,-5.3724521088328645
274,420.0,450.0,672.4074200588564,-4.641886050362299
275,420.0,480.0,650.9611308700681,-3.9867817301908155
276,420.0,510.0,580.6242631806526,-3.158473116490105
277,420.0,540.0,584.1794376194606,-3.4678744759687063
278,420.0,570.0,553.6644671547917,-3.1478829544367155
279,420.0,600.0,542.0031062668543,-2.6080189980008166
280,450.0,30.0,1052.271285635916,-17.004493740078086
281,450.0,60.0,1026.3131129909605,-12.297042610526056
282,450.0,90.0,981.7640388537578,-12.376433210239234
283,450.0,120.0,955.98753912536,-9.946167431345641
284,450.0,150.0,943.2256318460481,-8.921379246466913
285,450.0,180.0,893.858322561442,-8.681544241951464
286,450.0,210.0,866.4750097286209,-7.5918570694477525
287,450.0,240.0,825.398976848103,-6.691779787888666
