,i,j,rmse,r2
45,90.0,180.0,27.797633945607807,-0.02184990440416157
46,90.0,210.0,27.880074907188906,-0.027920004460491032
47,90.0,240.0,27.902086308692663,-0.029543736938856258
48,90.0,270.0,27.905303582680258,-0.029781175473917232
49,90.0,300.0,27.90553146397746,-0.029797994414989537
50,90.0,330.0,27.905510506866253,-0.029796447654769853
51,90.0,360.0,27.90683487825659,-0.02989419647151159
52,90.0,390.0,27.906080191481106,-0.02983849420186835
53,90.0,420.0,27.90397660799047,-0.029683239892493107
54,90.0,450.0,27.790207214846795,-0.021303959353523805
55,90.0,480.0,27.90647978060869,-0.029867987072874636
56,90.0,510.0,27.905843812922924,-0.029821047774010623
57,90.0,540.0,27.906253058643088,-0.029851253128093003
58,90.0,570.0,27.906270600205445,-0.029852547834739118
59,90.0,600.0,27.90584123927101,-0.029820857820909374
60,120.0,30.0,78.98988253145413,-7.2511480818322855
61,120.0,60.0,48.514833712251324,-2.112580123184835
62,120.0,90.0,32.335608914003096,-0.38271773308138113
63,120.0,120.0,27.755331327800956,-0.01874215541086488
64,120.0,150.0,27.575996053457104,-0.0056199069711493355
65,120.0,180.0,27.790774742477257,-0.021345673625748685
66,120.0,210.0,27.879917780270983,-0.02790841816113021
67,120.0,240.0,27.90205695664793,-0.029541570850084797
68,120.0,270.0,27.904924370429438,-0.029753187748723153
69,120.0,300.0,27.905321261379633,-0.02978248025797292
70,120.0,330.0,27.905518807029797,-0.029797060256370633
71,120.0,360.0,27.9056439307324,-0.029806295154375828
72,120.0,390.0,27.90558863941831,-0.029802214310583164
73,120.0,420.0,27.906013616414082,-0.029833580470916443
74,120.0,450.0,27.702655699222248,-0.014878972475389496
75,120.0,480.0,27.902106940652057,-0.02954525951406395
76,120.0,510.0,27.733680102277617,-0.017153385827185286
77,120.0,540.0,27.90599673900599,-0.02983233479558689
78,120.0,570.0,27.90565101612765,-0.029806818101316468
79,120.0,600.0,27.90550618041825,-0.029796128337161498
80,150.0,30.0,79.83883544310666,-7.42946152165505
81,150.0,60.0,48.59704506158767,-2.123137975386635
82,150.0,90.0,32.49020442656254,-0.39597079732899787
83,150.0,120.0,27.758979260600736,-0.019009963213229897
84,150.0,150.0,27.573427448059057,-0.0054325759013362784
85,150.0,180.0,27.793696209011564,-0.021560419998849056
86,150.0,210.0,27.877920506706428,-0.02776114794396567
87,150.0,240.0,27.90111430782521,-0.02947200753742374
88,150.0,270.0,27.90501954172133,-0.029760211821394433
89,150.0,300.0,27.905085783284665,-0.02976510076312433
90,150.0,330.0,27.905308520841363,-0.029781539936950763
91,150.0,360.0,27.905428938553268,-0.02979042743620619
92,150.0,390.0,27.90573193918,-0.02981279074333343
93,150.0,420.0,27.905878402912418,-0.029823600753346335
94,150.0,450.0,27.906004301682238,-0.029832892975942826
95,150.0,480.0,27.702437307511932,-0.014862971101129663
96,150.0,510.0,27.906054713055745,-0.029836613704783188
97,150.0,540.0,27.766461949086658,-0.019559404295539817
98,150.0,570.0,27.90587410316326,-0.029823283402087508
99,150.0,600.0,27.703853683312477,-0.014966749991320638
100,180.0,30.0,79.95434604587301,-7.453870608874574
101,180.0,60.0,48.2441531937589,-2.077944759067549
102,180.0,90.0,32.67390663230845,-0.41180128491784407
103,180.0,120.0,27.789874510342255,-0.021279505387336473
104,180.0,150.0,27.568256860905247,-0.0050555325075736235
105,180.0,180.0,27.788526023691247,-0.021180393866268243
106,180.0,210.0,27.880199152368544,-0.027929166156835716
107,180.0,240.0,27.89944325358213,-0.029348696903223503
108,180.0,270.0,27.904906353443685,-0.029751858016215937
109,180.0,300.0,27.9049277027655,-0.02975343368982286
110,180.0,330.0,27.905488512820988,-0.029794824363860828
