,i,j,rmse,r2
0,30.0,30.0,82.84465288125416,-8.340855046097177
1,30.0,60.0,50.680522910870955,-2.4957457782627053
2,30.0,90.0,33.040201904372765,-0.4857408099089393
3,30.0,120.0,27.970494188278494,-0.06477524764245435
4,30.0,150.0,27.163795936398376,-0.004242474480771419
5,30.0,180.0,27.117697121957555,-0.0008368307904402794
6,30.0,210.0,27.104973521706977,0.00010213244413748157
7,30.0,240.0,27.105179077493865,8.696655053019864e-05
8,30.0,270.0,27.063188638840888,0.003182630630451211
9,30.0,300.0,27.113355863273686,-0.0005164094967369248
10,30.0,330.0,27.158746509963294,-0.0038691557292573897
11,30.0,360.0,27.04725467340046,0.0043560753373941274
12,30.0,390.0,27.117881962860523,-0.0008504747376516519
13,30.0,420.0,27.098546896298757,0.0005762304714385102
14,30.0,450.0,27.1610201429707,-0.004037243426911807
15,30.0,480.0,27.11331665792161,-0.0005135160467393263
16,30.0,510.0,26.976031554068665,0.009592798992651752
17,30.0,540.0,27.029354511948327,0.00567349477672463
18,30.0,570.0,26.773370197957757,0.02441805653620055
19,30.0,600.0,26.688743589144117,0.030575646013546454
20,60.0,30.0,83.12553697187512,-8.404302602360428
21,60.0,60.0,51.423675765555075,-2.5990170247814586
22,60.0,90.0,33.978801126105296,-0.5713530420130548
23,60.0,120.0,28.216214628984787,-0.0835654971393982
24,60.0,150.0,27.22161722942502,-0.008522318083675318
25,60.0,180.0,27.11510356814932,-0.0006453986025305447
26,60.0,210.0,27.09845403028877,0.0005830804578293991
27,60.0,240.0,27.132313555623757,-0.0019160232827832857
28,60.0,270.0,27.100967733607334,0.00039765628976395906
29,60.0,300.0,27.10319156572721,0.0002336002290770356
30,60.0,330.0,27.108901277251487,-0.00018767702161648359
31,60.0,360.0,27.111016040938587,-0.0003437322641206553
32,60.0,390.0,27.10309622521693,0.00024063394470674737
33,60.0,420.0,27.092615361224848,0.0010137054674049795
34,60.0,450.0,26.762118874038904,0.0252378473922944
35,60.0,480.0,27.116031717364468,-0.0007139039013972504
36,60.0,510.0,27.045717384192713,0.00446925127198361
37,60.0,540.0,26.6779092734271,0.03136256336087817
38,60.0,570.0,26.70956912362473,0.029062149732846265
39,60.0,600.0,27.073884140628987,0.0023945809420551356
40,90.0,30.0,82.3671086177982,-8.233477799960689
41,90.0,60.0,52.49876542079095,-2.7510758708448932
42,90.0,90.0,33.9846867633074,-0.5718974529161518
43,90.0,120.0,28.32444401729466,-0.09189393854589856
44,90.0,150.0,27.22376896802669,-0.008681762113120994
45,90.0,180.0,27.119398315278353,-0.0009624071127818379
46,90.0,210.0,27.107798709073293,-0.0001063197827011475
